smiles,conductivity,temperature
CCC(CC(CC(c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)C(CC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-10.357013,-19.581395
CCC(CC(CC(c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)C(CC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-9.107468,-9.813953
CCC(CC(CC(c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)C(CC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-7.972678,0.387597
CCC(CC(CC(c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)C(CC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-7.169399,10.155039
CCC(CC(CC(c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)C(CC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-6.36612,20.790698
CCC(CC(CC(c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)C(CC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-6.034608,24.697674
CCC(CC(CC(c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)C(CC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-5.741348,30.341085
CCC(CC(CC(c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)C(CC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-5.24408,40.542636
CCC(CC(CC(c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)C(CC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-4.619308,49.224806
CCC(CC(CC(c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)C(CC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-4.351548,60.728682
CCC(CC(CC(c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)C(CC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-4.032787,70.27907
CCC(CC(CC(c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)C(CC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-3.765027,79.612403
CCC(CC(CC(c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)C(CC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-3.612022,89.596899
CCC(CC(CC(c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)C(CC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-3.54827,95.24031
CCCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[Al-](CCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[Al-](C)(OC)OC)(OC)OC.[Li+],-4.982343,80.44353574
CCCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[Al-](CCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[Al-](C)(OC)OC)(OC)OC.[Li+],-5.219904,70.4949735
CCCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[Al-](CCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[Al-](C)(OC)OC)(OC)OC.[Li+],-5.547352,60.00243156
CCCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[Al-](CCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[Al-](C)(OC)OC)(OC)OC.[Li+],-5.784912,49.36707809
CCCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[Al-](CCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[Al-](C)(OC)OC)(OC)OC.[Li+],-6.028892,39.80809241
CCCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[Al-](CCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[Al-](C)(OC)OC)(OC)OC.[Li+],-6.311396,29.89903697
CCCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[Al-](CCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[Al-](C)(OC)OC)(OC)OC.[Li+],-6.46549,24.71460862
CCCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[B-](CCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[B-](C)(OC)OC)(OC)OC.[Li+],-4.314607,80.74936942
CCCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[B-](CCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[B-](C)(OC)OC)(OC)OC.[Li+],-4.500803,70.71157233
CCCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[B-](CCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[B-](C)(OC)OC)(OC)OC.[Li+],-4.725522,60.13811725
CCCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[B-](CCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[B-](C)(OC)OC)(OC)OC.[Li+],-4.995185,50.06769682
CCCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[B-](CCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[B-](C)(OC)OC)(OC)OC.[Li+],-5.335474,40.28757013
CCCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[B-](CCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[B-](C)(OC)OC)(OC)OC.[Li+],-5.701445,30.57389797
CCCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[B-](CCOCCOCCOOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)O[B-](C)(OC)OC)(OC)OC.[Li+],-5.932584,25.14892058
CCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-8.686084,24.2
CCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-8.640777,29.916667
CCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-8.459547,35.05
CCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-8.142395,39.716667
CCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-7.440129,45.783333
CCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-6.941748,50.1
CCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-5.695793,56.05
CCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-4.585761,61.3
CCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-4.404531,69.583333
CCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-4.268608,79.5
CCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-4.177994,89.766667
CO[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(C)CCc1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Li+],-4.868651,118.6940022
CO[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(C)CCc1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Li+],-4.966725,109.9983685
CO[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(C)CCc1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Li+],-5.204904,99.9926823
CO[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(C)CCc1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Li+],-5.457093,90.81578576
CO[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(C)CCc1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Li+],-5.611208,79.05990583
CO[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(C)CCc1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Li+],-5.863398,70.30211968
CO[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(C)CCc1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Li+],-6.19965,60.35097316
CO[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(C)CCc1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Li+],-6.49387,50.20157791
CO[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(C)CCc1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Li+],-6.690018,44.98820433
CO[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(C)CCc1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Li+],-6.900175,40.17698742
CO[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(C)CCc1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Li+],-7.124343,35.50921831
CO[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(C)CCc1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Li+],-7.390543,29.64504046
CO[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(C)CCc1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Li+],-7.628722,24.64018835
CO[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(C)CCc1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Li+],-7.950963,19.79800905
CO[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(C)CCc1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Li+],-8.231173,14.91049731
CO[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(CCCOC1COC(=O)O1)O[Si](C)(C)CCc1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Li+],-8.69352,10.57134592
